id,release_date,movie,production_budget,domestic_gross,worldwide_gross,production_budget_num,domestic_gross_num,worldwide_gross_num,domestic_ratio,worldwide_ratio,profit_num,roi_num,domestic_pct
95,2009-09-25,Coco avant Chanel,"$23,000,000","$6,113,834","$50,813,834",23000000.0,6113834.0,50813834.0,0.2658188695652174,2.209297130434783,27813834.0,1.2092971304347826,12.031829757227136
96,2009-06-26,ChÃ©ri,"$23,000,000","$2,715,657","$2,715,657",23000000.0,2715657.0,2715657.0,0.11807204347826086,0.11807204347826086,-20284343.0,-0.8819279565217392,100.0
97,2013-06-28,Redemption,"$23,000,000","$36,686","$13,593,473",23000000.0,36686.0,13593473.0,0.0015950434782608695,0.5910205652173913,-9406527.0,-0.4089794347826087,0.26987952232663426
98,2008-04-25,Rogue,"$23,000,000","$10,452","$4,673,377",23000000.0,10452.0,4673377.0,0.00045443478260869566,0.2031903043478261,-18326623.0,-0.796809695652174,0.22364983608213077
99,2017-05-05,ChÄi dÃ n zhuÄnjiÄ,"$23,000,000",$0,"$58,807,172",23000000.0,0.0,58807172.0,0.0,2.5568335652173912,35807172.0,1.5568335652173912,0.0
100,2011-03-15,Shi Yue Wei Cheng,"$23,000,000",$0,"$44,195,779",23000000.0,0.0,44195779.0,0.0,1.9215556086956522,21195779.0,0.9215556086956522,0.0
1,1987-06-24,Spaceballs,"$22,700,000","$38,119,483","$38,119,483",22700000.0,38119483.0,38119483.0,1.6792723788546255,1.6792723788546255,15419483.0,0.6792723788546255,100.0
2,2007-06-22,1408,"$22,500,000","$71,985,628","$131,263,370",22500000.0,71985628.0,131263370.0,3.1993612444444444,5.833927555555555,108763370.0,4.833927555555555,54.84060633213973
3,2016-11-18,Nocturnal Animals,"$22,500,000","$10,663,357","$32,398,681",22500000.0,10663357.0,32398681.0,0.47392697777777776,1.4399413777777779,9898681.0,0.43994137777777775,32.91293556055569
4,2015-04-24,The Water Diviner,"$22,500,000","$4,200,117","$31,054,727",22500000.0,4200117.0,31054727.0,0.18667186666666666,1.3802100888888889,8554727.0,0.3802100888888889,13.524887853626922
5,1990-07-13,Ghost,"$22,000,000","$217,631,306","$517,600,000",22000000.0,217631306.0,517600000.0,9.892332090909091,23.527272727272727,495600000.0,22.527272727272727,42.046233771251934
6,1998-07-15,There's Something About Mary,"$22,000,000","$176,484,651","$369,884,651",22000000.0,176484651.0,369884651.0,8.02202959090909,16.81293868181818,347884651.0,15.812938681818181,47.713429179303795
7,1994-11-11,The Santa Clause,"$22,000,000","$144,833,357","$189,800,000",22000000.0,144833357.0,189800000.0,6.583334409090909,8.627272727272727,167800000.0,7.627272727272727,76.30840727081139
8,2007-09-28,The Game Plan,"$22,000,000","$90,648,202","$146,590,987",22000000.0,90648202.0,146590987.0,4.120372818181818,6.663226681818182,124590987.0,5.663226681818182,61.83750028233318
9,2002-03-29,The Rookie,"$22,000,000","$75,600,072","$80,491,516",22000000.0,75600072.0,80491516.0,3.4363669090909092,3.6587052727272726,58491516.0,2.6587052727272726,93.92303159006224
10,1995-06-02,The Bridges of Madison County,"$22,000,000","$71,516,617","$175,516,617",22000000.0,71516617.0,175516617.0,3.250755318181818,7.978028045454545,153516617.0,6.978028045454545,40.746351099052916
11,2014-02-28,Son of God,"$22,000,000","$59,700,064","$70,949,793",22000000.0,59700064.0,70949793.0,2.713639272727273,3.224990590909091,48949793.0,2.224990590909091,84.14409891231112
12,2001-06-01,The Animal,"$22,000,000","$55,762,229","$55,762,229",22000000.0,55762229.0,55762229.0,2.534646772727273,2.534646772727273,33762229.0,1.5346467727272728,100.0
13,2014-08-08,The Hundred-Foot Journey,"$22,000,000","$54,235,441","$94,270,488",22000000.0,54235441.0,94270488.0,2.465247318181818,4.2850221818181815,72270488.0,3.285022181818182,57.531728275343184
14,1982-12-08,Gandhi,"$22,000,000","$52,767,889","$127,767,889",22000000.0,52767889.0,127767889.0,2.3985404090909093,5.807631318181818,105767889.0,4.807631318181818,41.2998049924735
15,2003-09-19,Underworld,"$22,000,000","$51,970,690","$95,708,457",22000000.0,51970690.0,95708457.0,2.362304090909091,4.350384409090909,73708457.0,3.350384409090909,54.30104259229673
16,1995-07-28,The Net,"$22,000,000","$50,621,733","$110,521,733",22000000.0,50621733.0,110521733.0,2.3009878636363634,5.023715136363636,88521733.0,4.023715136363636,45.802514696362934
17,2012-08-03,Diary of a Wimpy Kid: Dog Days,"$22,000,000","$49,008,662","$77,229,695",22000000.0,49008662.0,77229695.0,2.2276664545454548,3.510440681818182,55229695.0,2.510440681818182,63.45831354118386
18,2001-12-28,I Am Sam,"$22,000,000","$40,270,895","$92,542,418",22000000.0,40270895.0,92542418.0,1.8304952272727273,4.206473545454545,70542418.0,3.2064735454545454,43.51614737362925
19,2005-11-11,Derailed,"$22,000,000","$36,020,063","$57,520,063",22000000.0,36020063.0,57520063.0,1.6372755909090908,2.6145483181818183,35520063.0,1.614548318181818,62.621737740447195
20,2009-09-18,The Informant!,"$22,000,000","$33,316,821","$41,771,168",22000000.0,33316821.0,41771168.0,1.5144009545454546,1.8986894545454545,19771168.0,0.8986894545454546,79.76032894268123
21,2013-11-22,Delivery Man,"$22,000,000","$30,659,817","$70,536,870",22000000.0,30659817.0,70536870.0,1.3936280454545455,3.2062213636363635,48536870.0,2.2062213636363635,43.46637014089227
22,2016-02-05,"Hail, Caesar!","$22,000,000","$30,080,225","$64,160,680",22000000.0,30080225.0,64160680.0,1.3672829545454546,2.9163945454545455,42160680.0,1.9163945454545455,46.882646817334226
23,2001-08-24,Jay and Silent Bob Strike Back,"$22,000,000","$30,059,386","$33,762,400",22000000.0,30059386.0,33762400.0,1.3663357272727272,1.5346545454545455,11762400.0,0.5346545454545455,89.03213634101841
24,1993-12-29,Shadowlands,"$22,000,000","$25,842,377","$25,842,377",22000000.0,25842377.0,25842377.0,1.1746535,1.1746535,3842377.0,0.1746535,100.0
25,2008-08-27,Traitor,"$22,000,000","$23,530,831","$27,882,226",22000000.0,23530831.0,27882226.0,1.0695832272727273,1.267373909090909,5882226.0,0.2673739090909091,84.39365996100885
26,2005-08-12,Deuce Bigalow: European Gigolo,"$22,000,000","$22,400,154","$45,273,464",22000000.0,22400154.0,45273464.0,1.0181888181818182,2.0578847272727274,23273464.0,1.0578847272727272,49.47744665616927
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,"$22,000,000","$20,738,724","$35,609,577",22000000.0,20738724.0,35609577.0,0.9426692727272727,1.6186171363636364,13609577.0,0.6186171363636364,58.23917537689369
28,2008-01-18,Mad Money,"$22,000,000","$20,668,843","$25,044,057",22000000.0,20668843.0,25044057.0,0.9394928636363636,1.1383662272727273,3044057.0,0.13836622727272727,82.52993115292782
29,2013-11-27,Homefront,"$22,000,000","$20,158,492","$51,695,362",22000000.0,20158492.0,51695362.0,0.9162950909090909,2.3497891818181817,29695362.0,1.3497891818181817,38.99477868053231
30,2008-09-19,Igor,"$22,000,000","$19,528,602","$31,013,349",22000000.0,19528602.0,31013349.0,0.8876637272727272,1.409697681818182,9013349.0,0.40969768181818184,62.96837532766939
31,2001-02-09,Saving Silverman,"$22,000,000","$19,351,569","$25,873,142",22000000.0,19351569.0,25873142.0,0.8796167727272727,1.1760519090909092,3873142.0,0.1760519090909091,74.794043181922
32,1999-07-02,Summer of Sam,"$22,000,000","$19,288,130","$19,288,130",22000000.0,19288130.0,19288130.0,0.8767331818181818,0.8767331818181818,-2711870.0,-0.12326681818181819,100.0
33,2001-09-14,The Glass House,"$22,000,000","$17,951,431","$22,861,785",22000000.0,17951431.0,22861785.0,0.8159741363636364,1.0391720454545454,861785.0,0.03917204545454545,78.52156338623602
34,2015-09-04,The Transporter Refueled,"$22,000,000","$16,029,670","$69,698,495",22000000.0,16029670.0,69698495.0,0.7286213636363637,3.168113409090909,47698495.0,2.168113409090909,22.998588420022557
35,1980-06-13,The Island,"$22,000,000","$15,716,828","$15,716,828",22000000.0,15716828.0,15716828.0,0.7144012727272727,0.7144012727272727,-6283172.0,-0.2855987272727273,100.0
36,2001-04-11,Josie and the Pussycats,"$22,000,000","$14,252,830","$14,252,830",22000000.0,14252830.0,14252830.0,0.6478559090909091,0.6478559090909091,-7747170.0,-0.35214409090909093,100.0
37,2012-08-22,Hit & Run,"$22,000,000","$13,749,300","$17,216,955",22000000.0,13749300.0,17216955.0,0.6249681818181818,0.7825888636363636,-4783045.0,-0.21741113636363638,79.85906915595702
38,2000-10-27,The Little Vampire,"$22,000,000","$13,555,988","$13,555,988",22000000.0,13555988.0,13555988.0,0.6161812727272727,0.6161812727272727,-8444012.0,-0.38381872727272726,100.0
39,2004-10-01,I Heart Huckabees,"$22,000,000","$12,784,713","$20,034,713",22000000.0,12784713.0,20034713.0,0.5811233181818182,0.9106687727272728,-1965287.0,-0.08933122727272727,63.81280829927536
40,2017-11-17,"Roman J. Israel, Esq.","$22,000,000","$11,962,712","$12,967,012",22000000.0,11962712.0,12967012.0,0.5437596363636363,0.5894096363636364,-9032988.0,-0.41059036363636364,92.25496205293864
41,2013-12-04,Out of the Furnace,"$22,000,000","$11,330,849","$15,434,375",22000000.0,11330849.0,15434375.0,0.5150385909090909,0.7015625,-6565625.0,-0.2984375,73.41307309171897
42,1993-11-05,RoboCop 3,"$22,000,000","$10,696,210","$10,696,210",22000000.0,10696210.0,10696210.0,0.4861913636363636,0.4861913636363636,-11303790.0,-0.5138086363636364,100.0
43,1999-08-27,Dudley Do-Right,"$22,000,000","$9,818,792","$9,818,792",22000000.0,9818792.0,9818792.0,0.44630872727272725,0.44630872727272725,-12181208.0,-0.5536912727272727,100.0
44,2017-12-08,Just Getting Started,"$22,000,000","$6,069,605","$6,756,412",22000000.0,6069605.0,6756412.0,0.2758911363636364,0.30710963636363636,-15243588.0,-0.6928903636363636,89.83473772765782
45,2001-09-21,Megiddo: Omega Code 2,"$22,000,000","$6,047,691","$6,047,691",22000000.0,6047691.0,6047691.0,0.27489504545454546,0.27489504545454546,-15952309.0,-0.7251049545454545,100.0
46,1970-01-01,Darling Lili,"$22,000,000","$5,000,000","$5,000,000",22000000.0,5000000.0,5000000.0,0.22727272727272727,0.22727272727272727,-17000000.0,-0.7727272727272727,100.0
47,2005-11-23,The Libertine,"$22,000,000","$4,835,065","$9,448,623",22000000.0,4835065.0,9448623.0,0.21977568181818183,0.4294828636363636,-12551377.0,-0.5705171363636363,51.17216551025477
48,2007-04-06,Zwartboek,"$22,000,000","$4,398,532","$27,238,354",22000000.0,4398532.0,27238354.0,0.19993327272727274,1.238107,5238354.0,0.238107,16.148303234475918
49,2014-10-31,Before I Go to Sleep,"$22,000,000","$3,242,457","$19,563,579",22000000.0,3242457.0,19563579.0,0.14738440909090908,0.889253590909091,-2436421.0,-0.11074640909090909,16.573945902229852
50,2010-10-08,Stone,"$22,000,000","$1,810,078","$4,065,020",22000000.0,1810078.0,4065020.0,0.08227627272727273,0.18477363636363636,-17934980.0,-0.8152263636363636,44.528145002976615
51,2006-03-03,Joyeux NoÃ«l,"$22,000,000","$1,054,361","$23,134,075",22000000.0,1054361.0,23134075.0,0.0479255,1.0515488636363637,1134075.0,0.051548863636363636,4.557610364797382
52,2013-12-31,Metegol,"$22,000,000",$0,"$34,061,097",22000000.0,0.0,34061097.0,0.0,1.5482316818181818,12061097.0,0.5482316818181818,0.0
53,1977-06-24,Sorcerer,"$21,600,000","$12,000,000","$12,005,968",21600000.0,12000000.0,12005968.0,0.5555555555555556,0.5558318518518518,-9594032.0,-0.44416814814814815,99.95029138841616
54,2007-07-27,MoliÃ¨re,"$21,600,000","$635,733","$791,154",21600000.0,635733.0,791154.0,0.029432083333333334,0.0366275,-20808846.0,-0.9633725,80.35515209428253
55,2007-10-05,Michael Clayton,"$21,500,000","$49,033,882","$92,987,651",21500000.0,49033882.0,92987651.0,2.2806456744186048,4.3250070232558135,71487651.0,3.325007023255814,52.731606264578076
56,1999-07-09,Arlington Road,"$21,500,000","$24,419,219","$24,419,219",21500000.0,24419219.0,24419219.0,1.1357776279069767,1.1357776279069767,2919219.0,0.13577762790697676,100.0
57,1996-12-20,My Fellow Americans,"$21,500,000","$22,331,846","$22,331,846",21500000.0,22331846.0,22331846.0,1.038690511627907,1.038690511627907,831846.0,0.03869051162790697,100.0
58,2012-06-22,To Rome with Love,"$21,500,000","$16,684,352","$74,326,015",21500000.0,16684352.0,74326015.0,0.7760163720930232,3.457023953488372,52826015.0,2.457023953488372,22.44752661635364
59,2012-11-16,Silver Linings Playbook,"$21,000,000","$132,092,958","$236,412,453",21000000.0,132092958.0,236412453.0,6.290140857142857,11.257735857142857,215412453.0,10.257735857142857,55.87394247797937
60,2018-04-06,Blockers,"$21,000,000","$60,311,495","$94,045,328",21000000.0,60311495.0,94045328.0,2.8719759523809523,4.478348952380952,73045328.0,3.4783489523809523,64.13024047297704
61,2019-04-05,Pet Sematary,"$21,000,000","$54,724,696","$109,501,146",21000000.0,54724696.0,109501146.0,2.605937904761905,5.214340285714286,88501146.0,4.214340285714286,49.9763682838534
62,1999-06-30,"South Park: Bigger, Longer & Uncut","$21,000,000","$52,037,603","$52,037,603",21000000.0,52037603.0,52037603.0,2.4779810952380954,2.4779810952380954,31037603.0,1.4779810952380952,100.0
63,1982-06-18,Firefox,"$21,000,000","$45,785,720","$45,785,720",21000000.0,45785720.0,45785720.0,2.1802723809523807,2.1802723809523807,24785720.0,1.180272380952381,100.0
64,2010-04-16,Death at a Funeral,"$21,000,000","$42,739,347","$48,977,233",21000000.0,42739347.0,48977233.0,2.035207,2.3322491904761904,27977233.0,1.3322491904761904,87.26370270856256
65,1993-03-19,Teenage Mutant Ninja Turtles III,"$21,000,000","$42,273,609","$42,273,609",21000000.0,42273609.0,42273609.0,2.013029,2.013029,21273609.0,1.013029,100.0
66,2001-09-14,Hardball,"$21,000,000","$40,222,729","$43,728,560",21000000.0,40222729.0,43728560.0,1.9153680476190476,2.082312380952381,22728560.0,1.082312380952381,91.98274308598316
67,2010-11-05,For Colored Girls,"$21,000,000","$37,729,698","$38,017,873",21000000.0,37729698.0,38017873.0,1.7966522857142857,1.8103749047619047,17017873.0,0.8103749047619048,99.24200125556735
68,2007-01-05,Freedom Writers,"$21,000,000","$36,605,602","$43,632,609",21000000.0,36605602.0,43632609.0,1.7431239047619047,2.077743285714286,22632609.0,1.0777432857142857,83.89505656193973
69,2017-08-04,Kidnap,"$21,000,000","$30,718,107","$34,836,080",21000000.0,30718107.0,34836080.0,1.462767,1.6588609523809523,13836080.0,0.6588609523809524,88.17900004822586
70,2002-10-11,The Transporter,"$21,000,000","$25,296,447","$43,928,932",21000000.0,25296447.0,43928932.0,1.2045927142857142,2.091853904761905,22928932.0,1.0918539047619047,57.58493514023969
71,2008-03-14,Never Back Down,"$21,000,000","$24,850,922","$39,319,801",21000000.0,24850922.0,39319801.0,1.183377238095238,1.8723714761904762,18319801.0,0.8723714761904762,63.202054354242534
72,2011-12-09,Tinker Tailor Soldier Spy,"$21,000,000","$24,149,393","$81,452,811",21000000.0,24149393.0,81452811.0,1.1499710952380953,3.8787052857142856,60452811.0,2.8787052857142856,29.64832361648022
73,2017-09-22,Victoria and Abdul,"$21,000,000","$22,245,070","$68,271,146",21000000.0,22245070.0,68271146.0,1.0592890476190475,3.251006952380952,47271146.0,2.251006952380952,32.58341378947996
74,1999-11-05,The Bachelor,"$21,000,000","$21,731,001","$36,882,378",21000000.0,21731001.0,36882378.0,1.0348095714285714,1.7563037142857143,15882378.0,0.7563037142857143,58.919739394244054
75,1999-03-12,The Rage: Carrie 2,"$21,000,000","$17,760,244","$17,760,244",21000000.0,17760244.0,17760244.0,0.8457259047619048,0.8457259047619048,-3239756.0,-0.15427409523809524,100.0
76,2008-08-01,Swing Vote,"$21,000,000","$16,289,867","$17,589,867",21000000.0,16289867.0,17589867.0,0.7757079523809524,0.8376127142857143,-3410133.0,-0.1623872857142857,92.60938129890351
77,2009-06-05,Away We Go,"$21,000,000","$9,451,946","$10,108,016",21000000.0,9451946.0,10108016.0,0.45009266666666664,0.4813340952380952,-10891984.0,-0.5186659047619048,93.50940877022751
78,2002-09-27,Moonlight Mile,"$21,000,000","$6,830,957","$6,830,957",21000000.0,6830957.0,6830957.0,0.3252836666666667,0.3252836666666667,-14169043.0,-0.6747163333333334,100.0
79,2011-05-06,The Beaver,"$21,000,000","$970,816","$5,046,038",21000000.0,970816.0,5046038.0,0.04622933333333333,0.2402875238095238,-15953962.0,-0.7597124761904762,19.239173387120747
80,2017-02-24,Bitter Harvest,"$21,000,000","$557,241","$606,162",21000000.0,557241.0,606162.0,0.026535285714285713,0.028864857142857143,-20393838.0,-0.9711351428571429,91.92938521385372
81,1999-10-22,Molly,"$21,000,000","$17,396","$17,396",21000000.0,17396.0,17396.0,0.0008283809523809524,0.0008283809523809524,-20982604.0,-0.9991716190476191,100.0
82,2019-02-01,Velvet Buzzsaw,"$21,000,000",$0,$0,21000000.0,0.0,0.0,0.0,0.0,-21000000.0,-1.0,
83,1999-04-23,eXistenZ,"$20,700,000","$2,840,417","$2,840,417",20700000.0,2840417.0,2840417.0,0.13721821256038647,0.13721821256038647,-17859583.0,-0.8627817874396135,100.0
84,1982-07-23,The Best Little Whorehouse in Texas,"$20,500,000","$69,701,637","$69,701,637",20500000.0,69701637.0,69701637.0,3.4000798536585366,3.4000798536585366,49201637.0,2.4000798536585366,100.0
85,2006-08-11,Pulse,"$20,500,000","$20,264,436","$30,241,435",20500000.0,20264436.0,30241435.0,0.9885090731707317,1.4751919512195122,9741435.0,0.4751919512195122,67.0088439916955
86,1991-11-13,Beauty and the Beast,"$20,000,000","$376,057,266","$608,431,132",20000000.0,376057266.0,608431132.0,18.8028633,30.4215566,588431132.0,29.4215566,61.807696257067924
87,1981-06-12,Raiders of the Lost Ark,"$20,000,000","$225,686,079","$367,452,079",20000000.0,225686079.0,367452079.0,11.28430395,18.37260395,347452079.0,17.37260395,61.4191868540224
88,2019-03-22,Us,"$20,000,000","$175,006,930","$254,210,310",20000000.0,175006930.0,254210310.0,8.7503465,12.7105155,234210310.0,11.7105155,68.84336437810094
89,1992-11-20,Home Alone 2: Lost in New York,"$20,000,000","$173,585,516","$358,994,850",20000000.0,173585516.0,358994850.0,8.6792758,17.9497425,338994850.0,16.9497425,48.35320506686934
90,1977-11-16,Close Encounters of the Third Kind,"$20,000,000","$169,100,479","$340,800,479",20000000.0,169100479.0,340800479.0,8.45502395,17.04002395,320800479.0,16.04002395,49.61861541280287
91,1987-05-20,Beverly Hills Cop II,"$20,000,000","$153,665,036","$276,665,036",20000000.0,153665036.0,276665036.0,7.6832518,13.8332518,256665036.0,12.8332518,55.54190663976782
92,2016-12-09,La La Land,"$20,000,000","$151,101,803","$426,351,163",20000000.0,151101803.0,426351163.0,7.55509015,21.31755815,406351163.0,20.31755815,35.44069211322874
93,2013-07-19,The Conjuring,"$20,000,000","$137,400,141","$318,000,141",20000000.0,137400141.0,318000141.0,6.87000705,15.90000705,298000141.0,14.90000705,43.20757235135943
94,2003-03-07,Bringing Down the House,"$20,000,000","$132,675,402","$164,675,402",20000000.0,132675402.0,164675402.0,6.6337701,8.2337701,144675402.0,7.2337701,80.56783246838529
95,2017-11-17,Wonder,"$20,000,000","$132,422,809","$304,604,712",20000000.0,132422809.0,304604712.0,6.62114045,15.2302356,284604712.0,14.2302356,43.47365742654697
96,1991-02-14,The Silence of the Lambs,"$20,000,000","$130,726,716","$275,726,716",20000000.0,130726716.0,275726716.0,6.5363358,13.7863358,255726716.0,12.7863358,47.411697312639085
97,1992-02-14,Wayne's World,"$20,000,000","$121,697,323","$183,097,323",20000000.0,121697323.0,183097323.0,6.08486615,9.15486615,163097323.0,8.15486615,66.46592151431946
98,2010-10-15,Jackass 3D,"$20,000,000","$117,229,692","$171,685,793",20000000.0,117229692.0,171685793.0,5.8614846,8.58428965,151685793.0,7.58428965,68.28153334737488
99,2016-07-29,Bad Moms,"$20,000,000","$113,257,297","$180,998,716",20000000.0,113257297.0,180998716.0,5.66286485,9.0499358,160998716.0,8.0499358,62.57353615701893
100,2019-01-18,Glass,"$20,000,000","$111,035,005","$245,303,505",20000000.0,111035005.0,245303505.0,5.55175025,12.26517525,225303505.0,11.26517525,45.26433692824732
1,1978-06-16,Jaws 2,"$20,000,000","$102,922,376","$208,900,376",20000000.0,102922376.0,208900376.0,5.1461188,10.4450188,188900376.0,9.4450188,49.268640856826416
2,2008-10-03,Beverly Hills Chihuahua,"$20,000,000","$94,514,402","$154,218,168",20000000.0,94514402.0,154218168.0,4.7257201,7.7109084,134218168.0,6.7109084,61.28616571297877
3,2014-07-02,Tammy,"$20,000,000","$84,525,432","$96,407,655",20000000.0,84525432.0,96407655.0,4.2262716,4.82038275,76407655.0,3.82038275,87.67502124182981
4,2005-01-21,Are We There Yet?,"$20,000,000","$82,674,398","$98,114,471",20000000.0,82674398.0,98114471.0,4.1337199,4.90572355,78114471.0,3.90572355,84.2632051698062
5,2011-11-16,The Descendants,"$20,000,000","$82,624,961","$175,507,800",20000000.0,82624961.0,175507800.0,4.13124805,8.77539,155507800.0,7.77539,47.07765751721576
6,2003-10-03,School of Rock,"$20,000,000","$81,261,177","$131,944,672",20000000.0,81261177.0,131944672.0,4.06305885,6.5972336,111944672.0,5.5972336,61.58731214247135
7,2007-04-13,Disturbia,"$20,000,000","$80,818,974","$118,537,627",20000000.0,80818974.0,118537627.0,4.0409487,5.92688135,98537627.0,4.92688135,68.18001679753553
8,1993-07-16,Free Willy,"$20,000,000","$77,698,625","$153,698,625",20000000.0,77698625.0,153698625.0,3.88493125,7.68493125,133698625.0,6.68493125,50.55258301757741
9,2016-10-21,Tyler Perryâs Boo! A Madea Halloween,"$20,000,000","$73,206,343","$73,206,343",20000000.0,73206343.0,73206343.0,3.66031715,3.66031715,53206343.0,2.66031715,100.0
10,1995-08-18,Mortal Kombat,"$20,000,000","$70,433,227","$122,133,227",20000000.0,70433227.0,122133227.0,3.52166135,6.10666135,102133227.0,5.10666135,57.66917711917986
11,2004-06-23,White Chicks,"$20,000,000","$69,148,997","$111,448,997",20000000.0,69148997.0,111448997.0,3.45744985,5.57244985,91448997.0,4.57244985,62.04541885648375
12,2009-04-24,Obsessed,"$20,000,000","$68,261,644","$73,964,713",20000000.0,68261644.0,73964713.0,3.4130822,3.69823565,53964713.0,2.69823565,92.28947322488766
13,2003-04-18,Holes,"$20,000,000","$67,383,924","$71,232,214",20000000.0,67383924.0,71232214.0,3.3691962,3.5616107,51232214.0,2.5616107,94.59754262306097
14,2012-06-29,Tyler Perry's Madea's Witness Protection,"$20,000,000","$65,653,242","$66,950,887",20000000.0,65653242.0,66950887.0,3.2826621,3.34754435,46950887.0,2.34754435,98.06179565626965
15,2010-03-31,The Last Song,"$20,000,000","$62,950,384","$92,678,948",20000000.0,62950384.0,92678948.0,3.1475192,4.6339474,72678948.0,3.6339474,67.9230670594146
16,2010-04-02,Why Did I Get Married Too?,"$20,000,000","$60,095,852","$60,831,067",20000000.0,60095852.0,60831067.0,3.0047926,3.04155335,40831067.0,2.04155335,98.79138237045883
17,1998-10-23,La vita Ã¨ bella,"$20,000,000","$57,598,247","$229,385,361",20000000.0,57598247.0,229385361.0,2.87991235,11.46926805,209385361.0,10.46926805,25.10981814571855
18,2013-10-18,12 Years a Slave,"$20,000,000","$56,671,993","$181,025,343",20000000.0,56671993.0,181025343.0,2.83359965,9.05126715,161025343.0,8.05126715,31.306109995880522
19,2002-12-13,Drumline,"$20,000,000","$56,398,162","$56,398,162",20000000.0,56398162.0,56398162.0,2.8199081,2.8199081,36398162.0,1.8199081,100.0
20,2016-06-03,Me Before You,"$20,000,000","$56,245,075","$208,265,198",20000000.0,56245075.0,208265198.0,2.81225375,10.4132599,188265198.0,9.4132599,27.006468454705523
21,2019-02-08,What Men Want,"$20,000,000","$54,611,903","$69,911,903",20000000.0,54611903.0,69911903.0,2.73059515,3.49559515,49911903.0,2.49559515,78.11531464105619
22,2016-04-15,Barbershop: The Next Cut,"$20,000,000","$54,030,051","$54,404,202",20000000.0,54030051.0,54404202.0,2.70150255,2.7202101,34404202.0,1.7202101,99.31227554812769
23,1990-12-07,Edward Scissorhands,"$20,000,000","$53,976,987","$53,976,987",20000000.0,53976987.0,53976987.0,2.69884935,2.69884935,33976987.0,1.69884935,100.0
24,2018-09-14,A Simple Favor,"$20,000,000","$53,548,586","$97,628,717",20000000.0,53548586.0,97628717.0,2.6774293,4.88143585,77628717.0,3.88143585,54.84921613791155
25,2015-01-09,Selma,"$20,000,000","$52,076,908","$66,776,576",20000000.0,52076908.0,66776576.0,2.6038454,3.3388288,46776576.0,2.3388288,77.98678985876725
26,1980-12-12,Popeye,"$20,000,000","$49,823,037","$49,823,037",20000000.0,49823037.0,49823037.0,2.49115185,2.49115185,29823037.0,1.49115185,100.0
27,2006-02-17,Date Movie,"$20,000,000","$48,548,426","$85,146,165",20000000.0,48548426.0,85146165.0,2.4274213,4.25730825,65146165.0,3.25730825,57.01774824503253
28,2002-02-15,Peter Pan: Return to Neverland,"$20,000,000","$48,430,258","$109,862,682",20000000.0,48430258.0,109862682.0,2.4215129,5.4931341,89862682.0,4.4931341,44.08253750805028
29,2003-02-14,The Jungle Book 2,"$20,000,000","$47,901,582","$140,122,225",20000000.0,47901582.0,140122225.0,2.3950791,7.00611125,120122225.0,6.00611125,34.18557049033442
30,2007-03-16,Premonition,"$20,000,000","$47,852,604","$81,461,343",20000000.0,47852604.0,81461343.0,2.3926302,4.07306715,61461343.0,3.07306715,58.7427143203372
31,2017-10-20,Tyler Perryâs Boo 2! A Madea Halloween,"$20,000,000","$47,319,572","$47,879,572",20000000.0,47319572.0,47879572.0,2.3659786,2.3939786,27879572.0,1.3939786,98.83039890164432
32,2005-02-04,Boogeyman,"$20,000,000","$46,752,382","$67,192,859",20000000.0,46752382.0,67192859.0,2.3376191,3.35964295,47192859.0,2.35964295,69.57939086949702
33,2000-02-11,The Tigger Movie,"$20,000,000","$45,542,421","$96,147,688",20000000.0,45542421.0,96147688.0,2.27712105,4.8073844,76147688.0,3.8073844,47.367151459741805
34,2015-11-06,Spotlight,"$20,000,000","$45,055,776","$92,088,460",20000000.0,45055776.0,92088460.0,2.2527888,4.604423,72088460.0,3.604423,48.92662555112769
35,2018-03-30,Acrimony,"$20,000,000","$43,549,096","$46,627,836",20000000.0,43549096.0,46627836.0,2.1774548,2.3313918,26627836.0,1.3313918,93.39720590936281
36,2015-06-26,Max,"$20,000,000","$42,656,255","$43,658,157",20000000.0,42656255.0,43658157.0,2.13281275,2.18290785,23658157.0,1.18290785,97.70512071776186
37,2008-03-21,Meet the Browns,"$20,000,000","$41,975,388","$41,975,388",20000000.0,41975388.0,41975388.0,2.0987694,2.0987694,21975388.0,1.0987694,100.0
38,2009-07-24,Orphan,"$20,000,000","$41,596,251","$78,769,428",20000000.0,41596251.0,78769428.0,2.07981255,3.9384714,58769428.0,2.9384714,52.80760830204328
39,2017-11-17,The Star,"$20,000,000","$40,847,995","$62,758,010",20000000.0,40847995.0,62758010.0,2.04239975,3.1379005,42758010.0,2.1379005,65.08809791770007
40,2007-01-26,Epic Movie,"$20,000,000","$39,739,367","$86,858,578",20000000.0,39739367.0,86858578.0,1.98696835,4.3429289,66858578.0,3.3429289,45.751804732515886
41,2008-09-19,Lakeview Terrace,"$20,000,000","$39,263,506","$44,821,299",20000000.0,39263506.0,44821299.0,1.9631753,2.24106495,24821299.0,1.24106495,87.6001072615053
42,2006-10-13,The Grudge 2,"$20,000,000","$39,143,839","$70,743,839",20000000.0,39143839.0,70743839.0,1.95719195,3.53719195,50743839.0,2.53719195,55.33179928219615
43,2016-07-27,Nerve,"$20,000,000","$38,583,626","$70,652,284",20000000.0,38583626.0,70652284.0,1.9291813,3.5326142,50652284.0,2.5326142,54.610585554459924
