movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,aka_title,region,language,log_numVotes,runtime_winsorized,tmdb_match,Unnamed: 0,genre_ids,id_numbers,original_language,original_title,popularity,title,vote_average,vote_count,release_year,log_popularity,combined_score,movie_name_match,id_imdb/tmdb,release_date,movie,production_budget,domestic_gross,worldwide_gross,production_budget_num,domestic_gross_num,worldwide_gross_num,domestic_ratio,worldwide_ratio,profit_num,roi_num,domestic_pct
tt1727824,Bohemian Rhapsody,2018,134.0,"Biography,Drama,Music",8.0,345466.0,Boemska Rapsodija,BA,sr,12.752652403879942,134.0,Bohemian Rhapsody,23825,"[18, 10402]",424694,en,Bohemian Rhapsody,37.197,Bohemian Rhapsody,8.1,7629,2018,3.6427569784971574,3381.677,Bohemian Rhapsody,84,2018-11-02,Bohemian Rhapsody,"$55,000,000","$216,303,339","$894,985,342",55000000.0,216303339.0,894985342.0,3.9327879818181817,16.272460763636364,839985342.0,15.272460763636364,24.168366659126804
tt4972582,Split,2016,117.0,"Horror,Thriller",7.3,358543.0,Divisé,CA,fr,12.789806665102931,117.0,Split,17393,"[27, 53]",381288,en,Split,25.783,Split,7.2,10375,2016,3.2877673578872497,3364.3639,Split,50,2017-01-20,Split,"$5,000,000","$138,141,585","$278,964,806",5000000.0,138141585.0,278964806.0,27.628317,55.7929612,273964806.0,54.7929612,49.519359442065245
tt3890160,Baby Driver,2017,113.0,"Action,Crime,Drama",7.6,363977.0,Baby Driver,Unknown,Unknown,12.804848705231894,113.0,Baby Driver,20646,"[28, 80]",339403,en,Baby Driver,22.895,Baby Driver,7.4,8034,2017,3.1736692320301216,3360.7412,Baby Driver,59,2017-06-28,Baby Driver,"$34,000,000","$107,825,862","$228,104,185",34000000.0,107825862.0,228104185.0,3.171348882352941,6.708946617647059,194104185.0,5.708946617647059,47.27044442433181
tt1895587,Spotlight,2015,129.0,"Crime,Drama",8.1,365110.0,En primera plana,AR,Unknown,12.80795669592172,129.0,Spotlight,14226,"[18, 53, 36]",314365,en,Spotlight,16.354,Spotlight,7.8,4935,2015,2.853823027371298,3342.321,Spotlight,34,2015-11-06,Spotlight,"$20,000,000","$45,055,776","$92,088,460",20000000.0,45055776.0,92088460.0,2.2527888,4.604423,72088460.0,3.604423,48.92662555112769
tt0398286,Tangled,2010,100.0,"Adventure,Animation,Comedy",7.8,366366.0,Aranyhaj és a nagy gubanc,HU,Unknown,12.811390842223789,100.0,Tangled,13,"[16, 10751]",38757,en,Tangled,21.511,Tangled,7.5,6407,2010,3.114004078632026,3338.1798,Tangled,15,2010-11-24,Tangled,"$260,000,000","$200,821,936","$586,477,240",260000000.0,200821936.0,586477240.0,0.7723920615384615,2.255681692307692,326477240.0,1.2556816923076923,34.24206811503887
tt1535109,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",7.8,387402.0,A Captain's Duty,US,Unknown,12.867220773858968,134.0,Captain Phillips,7922,"[28, 18, 53]",109424,en,Captain Phillips,15.483,Captain Phillips,7.6,3909,2013,2.802329546749219,3318.8196,Captain Phillips,92,2013-10-11,Captain Phillips,"$55,000,000","$107,136,417","$220,648,184",55000000.0,107136417.0,220648184.0,1.9479348545454545,4.011785163636364,165648184.0,3.0117851636363637,48.55531328551519
tt1800241,American Hustle,2013,138.0,"Crime,Drama",7.2,418221.0,Ameerika afäär,EE,Unknown,12.94376767100142,138.0,American Hustle,7968,"[18, 80]",168672,en,American Hustle,12.481,American Hustle,6.8,4443,2013,2.601281286708927,3313.3152,American Hustle,80,2013-12-13,American Hustle,"$40,000,000","$150,117,807","$257,878,294",40000000.0,150117807.0,257878294.0,3.752945175,6.44695735,217878294.0,5.44695735,58.21265709164339
tt1568346,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",7.8,387580.0,A tetovált lány,HU,Unknown,12.867680138189405,158.0,The Girl with the Dragon Tattoo,2486,"[53, 80, 9648, 18]",65754,en,The Girl with the Dragon Tattoo,17.823,The Girl with the Dragon Tattoo,7.3,3971,2011,2.935079526342041,3313.0069999999996,The Girl with the Dragon Tattoo,51,2011-12-20,The Girl with the Dragon Tattoo,"$90,000,000","$102,515,793","$239,373,970",90000000.0,102515793.0,239373970.0,1.1390643666666669,2.6597107777777778,149373970.0,1.6597107777777778,42.82662521743696
tt2980516,The Theory of Everything,2014,123.0,"Biography,Drama,Romance",7.7,361534.0,A Teoria de Tudo,BR,Unknown,12.79811413470483,123.0,The Theory of Everything,11095,"[18, 10749]",266856,en,The Theory of Everything,13.866,The Theory of Everything,7.9,6412,2014,2.699076726303102,3290.3598,The Theory of Everything,35,2014-11-07,The Theory of Everything,"$15,000,000","$35,893,537","$123,327,692",15000000.0,35893537.0,123327692.0,2.3929024666666665,8.221846133333333,108327692.0,7.221846133333333,29.10419907963574
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115.0,"Crime,Drama",8.2,344047.0,3 Billboards,US,Unknown,12.74853646150517,115.0,"Three Billboards Outside Ebbing, Missouri",20673,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432,2017,2.9342823112377685,3266.6094,"Three Billboards Outside Ebbing, Missouri",59,2017-11-10,"Three Billboards Outside Ebbing, Missouri","$12,000,000","$54,513,740","$160,191,915",12000000.0,54513740.0,160191915.0,4.542811666666666,13.34932625,148191915.0,12.34932625,34.030269255473975
tt1840309,Divergent,2014,139.0,"Action,Adventure,Mystery",6.7,399703.0,A beavatott,HU,Unknown,12.898479552154969,139.0,Divergent,11066,"[28, 12, 878]",157350,en,Divergent,16.982,Divergent,6.9,8279,2014,2.889371257562581,3249.2611,Divergent,95,2014-03-21,Divergent,"$85,000,000","$150,947,895","$276,014,965",85000000.0,150947895.0,276014965.0,1.775857588235294,3.247234882352941,191014965.0,2.247234882352941,54.68830104918405
tt1772341,Wreck-It Ralph,2012,101.0,"Adventure,Animation,Comedy",7.7,344496.0,Detona Ralph,BR,Unknown,12.749840661125074,101.0,Wreck-It Ralph,5187,"[10751, 16, 35, 12]",82690,en,Wreck-It Ralph,22.967,Wreck-It Ralph,7.3,7780,2012,3.1766778841680146,3220.5592,Wreck-It Ralph,31,2012-11-02,Wreck-It Ralph,"$165,000,000","$189,412,677","$496,511,521",165000000.0,189412677.0,496511521.0,1.1479556181818182,3.0091607333333332,331511521.0,2.0091607333333332,38.148697258527456
tt1411697,The Hangover Part II,2011,102.0,"Comedy,Mystery",6.5,432800.0,A Ressaca - Parte II,PT,Unknown,12.978033317047784,102.0,The Hangover Part II,2469,[35],45243,en,The Hangover Part II,32.266,The Hangover Part II,6.4,6231,2011,3.504535854368343,3211.984,The Hangover Part II,39,2011-05-26,The Hangover Part II,"$80,000,000","$254,464,305","$586,464,305",80000000.0,254464305.0,586464305.0,3.1808038125,7.3308038125,506464305.0,6.3308038125,43.3895640076509
tt2872732,Lucy,2014,89.0,"Action,Sci-Fi,Thriller",6.4,403194.0,Liusi,LT,Unknown,12.907175594868754,89.0,Lucy,11068,"[28, 878]",240832,en,Lucy,16.73,Lucy,6.3,10019,2014,2.8752581200861167,3211.6386,Lucy,83,2014-07-25,Lucy,"$40,000,000","$126,573,960","$457,507,776",40000000.0,126573960.0,457507776.0,3.164349,11.4376944,417507776.0,10.4376944,27.665969113495457
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",6.6,379050.0,Acliq Oyunlari: Adamoynadan Zig-Zig - 1-ci Bölüm,AZ,Unknown,12.845426039655353,123.0,The Hunger Games: Mockingjay - Part 1,11025,"[878, 12, 53]",131631,en,The Hunger Games: Mockingjay - Part 1,33.837,The Hunger Games: Mockingjay - Part 1,6.8,10087,2014,3.5506800403548735,3187.6459999999997,The Hunger Games: Mockingjay - Part 1,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,"$125,000,000","$337,135,885","$766,575,131",125000000.0,337135885.0,766575131.0,2.69708708,6.132601048,641575131.0,5.132601048,43.97949677290014
tt1430132,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286.0,Ernis,LT,Unknown,12.90243216101312,126.0,The Wolverine,8491,"[28, 878, 12, 14]",76170,en,The Wolverine,4.323,The Wolverine,6.3,6176,2013,1.6720370541906204,3077.7042,The Wolverine,8,2013-07-26,The Wolverine,"$115,000,000","$132,556,852","$416,456,852",115000000.0,132556852.0,416456852.0,1.1526682782608697,3.621363930434782,301456852.0,2.6213639304347827,31.82967247709014
tt1690953,Despicable Me 2,2013,98.0,"Adventure,Animation,Comedy",7.4,344230.0,Bjaurusis as 2,LT,Unknown,12.749068222620393,98.0,Despicable Me 2,7894,"[16, 35, 10751]",93456,en,Despicable Me 2,19.014,Despicable Me 2,6.9,7319,2013,2.996432028668264,3052.313,Despicable Me 2,22,2013-07-03,Despicable Me 2,"$76,000,000","$368,065,385","$975,216,835",76000000.0,368065385.0,975216835.0,4.842965592105263,12.831800460526315,899216835.0,11.831800460526315,37.74190229191439
tt3170832,Room,2015,118.0,"Drama,Thriller",8.2,316791.0,A szoba,HU,Unknown,12.666000686078306,118.0,Room,14199,"[18, 53]",264644,en,Room,20.0,Room,8.1,5494,2015,3.044522437723423,3042.7002,Room,80,2015-10-16,Room,"$13,000,000","$14,677,674","$36,262,783",13000000.0,14677674.0,36262783.0,1.129051846153846,2.789444846153846,23262783.0,1.789444846153846,40.47586198775753
tt1605783,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",7.7,356500.0,Hatzot be'Paris,IL,he,12.784092323881644,94.0,Midnight in Paris,2539,"[14, 35, 10749]",59436,en,Midnight in Paris,13.171,Midnight in Paris,7.5,3965,2011,2.651197622842733,3042.425,Midnight in Paris,83,2011-05-20,Midnight in Paris,"$30,000,000","$56,816,662","$162,502,774",30000000.0,56816662.0,162502774.0,1.8938887333333336,5.416759133333334,132502774.0,4.416759133333334,34.96350283841924
tt2380307,Coco,2017,105.0,"Adventure,Animation,Comedy",8.4,277194.0,Coco,Unknown,Unknown,12.53247650861717,105.0,Coco,20635,"[16, 10751, 35, 12, 14]",354912,en,Coco,25.961,Coco,8.2,8669,2017,3.294391377344346,3039.2875999999997,Coco,2,2017-11-22,Coco,"$175,000,000","$209,726,015","$798,008,101",175000000.0,209726015.0,798008101.0,1.1984343714285717,4.560046291428572,623008101.0,3.5600462914285713,26.281188716905017
tt3385516,X-Men: Apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",7.0,356556.0,Iksmenai: Apokalipse,LT,Unknown,12.784249393853832,144.0,X-Men: Apocalypse,17381,"[28, 12, 878, 14]",246655,en,X-Men: Apocalypse,39.293,X-Men: Apocalypse,6.5,8348,2016,3.696177756595048,3038.5119999999997,X-Men: Apocalypse,93,2016-05-27,X-Men: Apocalypse,"$178,000,000","$155,442,489","$542,537,546",178000000.0,155442489.0,542537546.0,0.8732724101123596,3.047963741573034,364537546.0,2.047963741573034,28.65101045006754
tt1872181,The Amazing Spider-Man 2,2014,142.0,"Action,Adventure,Sci-Fi",6.6,388363.0,A csodálatos Pókember 2.,HU,Unknown,12.869698323152948,142.0,The Amazing Spider-Man 2,11048,"[28, 12, 14]",102382,en,The Amazing Spider-Man 2,20.847,The Amazing Spider-Man 2,6.4,7220,2014,3.0840636123439555,3025.2758,The Amazing Spider-Man 2,56,2014-05-02,The Amazing Spider-Man 2,"$200,000,000","$202,853,933","$708,996,336",200000000.0,202853933.0,708996336.0,1.014269665,3.54498168,508996336.0,2.54498168,28.61142190726357
tt1499658,Horrible Bosses,2011,98.0,"Comedy,Crime",6.9,398695.0,Afentika gia skotoma,GR,Unknown,12.89595450071315,98.0,Horrible Bosses,2528,"[35, 80]",51540,en,Horrible Bosses,14.058,Horrible Bosses,6.5,3842,2011,2.7119094114279307,3000.7255,Horrible Bosses,34,2011-07-08,Horrible Bosses,"$35,000,000","$117,538,559","$212,417,601",35000000.0,117538559.0,212417601.0,3.358244542857143,6.069074314285714,177417601.0,5.069074314285714,55.33371926180448
tt2582846,The Fault in Our Stars,2014,126.0,"Drama,Romance",7.7,315135.0,A Culpa é das Estrelas,BR,Unknown,12.660759570664016,126.0,The Fault in Our Stars,11072,"[10749, 18]",222935,en,The Fault in Our Stars,16.03,The Fault in Our Stars,7.6,7236,2014,2.834976494674597,2976.4755,The Fault in Our Stars,43,2014-06-06,The Fault in Our Stars,"$12,000,000","$124,872,350","$307,166,834",12000000.0,124872350.0,307166834.0,10.406029166666666,25.597236166666665,295166834.0,24.597236166666665,40.652940414784496
tt1217209,Brave,2012,93.0,"Adventure,Animation,Comedy",7.1,338728.0,Amitza,IL,he,12.7329556566345,93.0,Brave,5195,"[16, 12, 35, 10751, 28, 14]",62177,en,Brave,18.908,Brave,6.9,8116,2012,2.9911216609963076,2964.9727999999996,Brave,77,2012-06-22,Brave,"$185,000,000","$237,282,182","$554,606,532",185000000.0,237282182.0,554606532.0,1.2826063891891892,2.997873145945946,369606532.0,1.997873145945946,42.783877994426504
tt1723121,We're the Millers,2013,110.0,"Comedy,Crime",7.0,371759.0,Anahnou ha'Millerim,IL,he,12.82600376375886,110.0,We're the Millers,7933,"[35, 80]",138832,en,We're the Millers,14.746,We're the Millers,6.8,5231,2013,2.7565863647622755,2958.021,We're the Millers,90,2013-08-07,We're the Millers,"$37,000,000","$150,394,119","$267,816,276",37000000.0,150394119.0,267816276.0,4.064705918918919,7.23827772972973,230816276.0,6.23827772972973,56.155705413512656
tt1535108,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572.0,Eliziejus,LT,Unknown,12.888090625643164,109.0,Elysium,7902,"[878, 28, 18, 53]",68724,en,Elysium,17.663,Elysium,6.4,5406,2013,2.9265429542009924,2956.7591999999995,Elysium,92,2013-08-09,Elysium,"$120,000,000","$93,050,117","$286,192,091",120000000.0,93050117.0,286192091.0,0.7754176416666667,2.3849340916666666,166192091.0,1.3849340916666666,32.51316857669557
tt1905041,Fast & Furious 6,2013,130.0,"Action,Crime,Thriller",7.1,346747.0,A todo gas 6,ES,Unknown,12.756353570316175,130.0,Fast & Furious 6,8880,"[28, 53, 80]",82992,en,Fast & Furious 6,2.114,Fast & Furious 6,6.8,7077,2013,1.1359080734118066,2943.1396999999997,Fast & Furious,93,2009-04-03,Fast & Furious,"$85,000,000","$155,064,265","$363,064,265",85000000.0,155064265.0,363064265.0,1.8242854705882352,4.271344294117647,278064265.0,3.271344294117647,42.70986708096981
tt1014759,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",6.5,358813.0,Alenka v říši divů,CZ,Unknown,12.79055942735762,108.0,Alice in Wonderland,11,"[10751, 14, 12]",12155,en,Alice in Wonderland,22.02,Alice in Wonderland,6.6,8713,2010,3.1363634032937364,2907.3425,Alice in Wonderland,51,2010-03-05,Alice in Wonderland,"$200,000,000","$334,191,110","$1,025,491,110",200000000.0,334191110.0,1025491110.0,1.67095555,5.12745555,825491110.0,4.12745555,32.58839659760678
tt1014759,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",6.5,358813.0,Alenka v říši divů,CZ,Unknown,12.79055942735762,108.0,Alice in Wonderland,11,"[10751, 14, 12]",12155,en,Alice in Wonderland,22.02,Alice in Wonderland,6.6,8713,2010,3.1363634032937364,2907.3425,Alice in Wonderland,60,1951-07-28,Alice in Wonderland,"$3,000,000",$0,$0,3000000.0,0.0,0.0,0.0,0.0,-3000000.0,-1.0,
tt2820852,Furious 7,2015,137.0,"Action,Crime,Thriller",7.2,335074.0,A todo gas 7,ES,Unknown,12.722109666346697,137.0,Furious 7,14196,"[28, 80, 53]",168259,en,Furious 7,20.396,Furious 7,7.3,6538,2015,3.0632039886690037,2889.8068000000003,Furious 7,67,2015-04-03,Furious 7,"$190,000,000","$353,007,020","$1,518,722,794",190000000.0,353007020.0,1518722794.0,1.8579316842105265,7.9932778631578945,1328722794.0,6.9932778631578945,23.243676949777843
tt0446029,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",7.5,339338.0,Haeksim Shel Hahavera Sheli,IL,he,12.73475488669567,112.0,Scott Pilgrim vs. the World,41,"[28, 35, 10749]",22538,en,Scott Pilgrim vs. the World,14.383,Scott Pilgrim vs. the World,7.3,3882,2010,2.733263003573614,2828.421,Scott Pilgrim vs. The World,22,2010-08-13,Scott Pilgrim vs. The World,"$85,000,000","$31,611,316","$48,056,764",85000000.0,31611316.0,48056764.0,0.3718978352941176,0.565373694117647,-36943236.0,-0.4346263058823529,65.77911904347118
tt2379713,Spectre,2015,148.0,"Action,Adventure,Thriller",6.8,352504.0,007 Contra Spectre,BR,Unknown,12.772820085531023,148.0,Spectre,14175,"[28, 12, 80]",206647,en,Spectre,30.318,Spectre,6.4,6719,2015,3.444193012123251,2827.0431999999996,Spectre,10,2015-11-06,Spectre,"$300,000,000","$200,074,175","$879,620,923",300000000.0,200074175.0,879620923.0,0.6669139166666667,2.932069743333334,579620923.0,1.9320697433333336,22.74549976797221
tt3397884,Sicario,2015,121.0,"Action,Crime,Drama",7.6,328548.0,Borderline,JP,en,12.70244126864462,121.0,Sicario,14195,"[28, 80, 53]",273481,en,Sicario,20.468,Sicario,7.3,4475,2015,3.0665634543145823,2823.6398,Sicario,100,2015-09-18,Sicario,"$30,000,000","$46,889,293","$84,393,749",30000000.0,46889293.0,84393749.0,1.5629764333333334,2.8131249666666664,54393749.0,1.813124966666667,55.56014936603895
tt1677720,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660.0,Baslat,TR,tr,12.617059149307137,140.0,Ready Player One,23840,"[12, 878]",333339,en,Ready Player One,30.029,Ready Player One,7.6,7021,2018,3.434922251063776,2796.046,Ready Player One,78,2018-03-29,Ready Player One,"$150,000,000","$137,690,172","$579,290,136",150000000.0,137690172.0,579290136.0,0.91793448,3.86193424,429290136.0,2.86193424,23.76877551389896
tt1542344,127 Hours,2010,94.0,"Adventure,Biography,Drama",7.6,323949.0,127 Horas,BR,Unknown,12.688344461878104,94.0,127 Hours,93,"[12, 18, 53]",44115,en,127 Hours,11.435,127 Hours,7.0,4469,2010,2.520515077255368,2774.8424,127 Hours,6,2010-11-05,127 Hours,"$18,000,000","$18,335,230","$60,217,171",18000000.0,18335230.0,60217171.0,1.018623888888889,3.345398388888889,42217171.0,2.345398388888889,30.44850778526278
tt5580390,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,308112.0,A Forma da Água,BR,Unknown,12.63822187778744,123.0,The Shape of Water,20648,"[18, 14, 10749]",399055,en,The Shape of Water,22.025,The Shape of Water,7.2,7224,2017,3.1365805821413706,2769.3456,The Shape of Water,19,2017-12-01,The Shape of Water,"$19,500,000","$63,859,435","$195,790,794",19500000.0,63859435.0,195790794.0,3.2748428205128204,10.040553538461538,176290794.0,9.040553538461538,32.616158142757214
tt1596363,The Big Short,2015,130.0,"Biography,Comedy,Drama",7.8,309227.0,A Grande Aposta,BR,Unknown,12.641834147869687,130.0,The Big Short,14244,"[35, 18]",318846,en,The Big Short,14.327,The Big Short,7.3,4657,2015,2.7296159790167707,2751.9316,The Big Short,42,2015-12-11,The Big Short,"$28,000,000","$70,259,870","$133,162,752",28000000.0,70259870.0,133162752.0,2.5092810714285716,4.755812571428572,105162752.0,3.7558125714285713,52.7624046099618
tt6644200,A Quiet Place,2018,90.0,"Drama,Horror,Sci-Fi",7.6,305031.0,A Quiet Place,Unknown,Unknown,12.628171968118824,90.0,A Quiet Place,23847,"[18, 27, 53, 878]",447332,en,A Quiet Place,29.154,A Quiet Place,7.3,5848,2018,3.4063175843567266,2745.1396,A Quiet Place,66,2018-04-06,A Quiet Place,"$17,000,000","$188,024,361","$334,522,294",17000000.0,188024361.0,334522294.0,11.060256529411763,19.677782,317522294.0,18.677782,56.20682518696347
tt1637688,In Time,2011,109.0,"Action,Crime,Drama",6.7,346077.0,El precio del mañana,AR,Unknown,12.754419462159554,109.0,In Time,2481,"[28, 53, 878]",49530,en,In Time,18.912,In Time,6.8,6245,2011,2.991322565065291,2743.3758999999995,In Time,74,2011-10-28,In Time,"$35,000,000","$37,553,932","$165,103,952",35000000.0,37553932.0,165103952.0,1.0729694857142855,4.717255771428571,130103952.0,3.717255771428571,22.745628766051585
tt1490017,The Lego Movie,2014,100.0,"Action,Adventure,Animation",7.8,304179.0,A Lego-kaland,HU,Unknown,12.62537491042636,100.0,The Lego Movie,11052,"[12, 16, 35, 10751, 14]",137106,en,The Lego Movie,19.375,The Lego Movie,7.4,4839,2014,3.0143086591269266,2730.6821999999993,The Lego Movie,44,2014-02-07,The Lego Movie,"$60,000,000","$257,784,718","$457,729,388",60000000.0,257784718.0,457729388.0,4.296411966666667,7.628823133333333,397729388.0,6.628823133333333,56.31814883601051
tt1065073,Boyhood,2014,165.0,Drama,7.9,315584.0,12 ani de copilarie,RO,Unknown,12.66218333830723,165.0,Boyhood,11138,[18],85350,en,Boyhood,11.141,Boyhood,7.5,3097,2014,2.496588154561838,2725.3886,Boyhood,85,2014-07-11,Boyhood,"$4,000,000","$25,379,975","$57,273,049",4000000.0,25379975.0,57273049.0,6.34499375,14.31826225,53273049.0,13.31826225,44.31399313139414
tt1371111,Cloud Atlas,2012,172.0,"Action,Drama,Mystery",7.4,326473.0,A Viagem,BR,Unknown,12.696105592062246,166.0,Cloud Atlas,5227,"[18, 878]",83542,en,Cloud Atlas,14.681,Cloud Atlas,6.8,4505,2012,2.7524497883988945,2722.2402,Cloud Atlas,63,2012-10-26,Cloud Atlas,"$102,000,000","$27,108,272","$130,673,154",102000000.0,27108272.0,130673154.0,0.2657673725490196,1.2811093529411766,28673154.0,0.2811093529411764,20.745096578904036
tt1596343,Fast Five,2011,130.0,"Action,Crime,Thriller",7.3,329892.0,A todo gas 5,ES,Unknown,12.70652363844048,130.0,Fast Five,3424,"[28, 53, 80]",51497,en,Fast Five,2.097,Fast Five,7.2,4294,2011,1.1304339009910658,2717.3796,Fast Five,67,2011-04-29,Fast Five,"$125,000,000","$210,031,325","$630,163,454",125000000.0,210031325.0,630163454.0,1.6802506,5.041307632,505163454.0,4.041307632,33.32965814929661
tt1355644,Passengers,2016,116.0,"Drama,Romance,Sci-Fi",7.0,311083.0,Ha'nos'im,IL,he,12.647818251154913,116.0,Passengers,17470,"[18, 10749, 878]",274870,en,Passengers,14.074,Passengers,6.8,7869,2016,2.7129714054212783,2712.673,Passengers,28,2016-12-21,Passengers,"$110,000,000","$100,014,699","$302,239,672",110000000.0,100014699.0,302239672.0,0.9092245363636364,2.747633381818182,192239672.0,1.7476333818181815,33.091188307006895
tt1587310,Maleficent,2014,97.0,"Action,Adventure,Family",7.0,305832.0,Czarownica,PL,Unknown,12.630794480323903,97.0,Maleficent,11054,"[14, 12, 28, 10751, 10749]",102651,en,Maleficent,19.274,Maleficent,7.0,8143,2014,3.009339276960208,2710.834,Maleficent,84,2014-05-30,Maleficent,"$180,000,000","$241,407,328","$758,536,735",180000000.0,241407328.0,758536735.0,1.3411518222222223,4.214092972222222,578536735.0,3.2140929722222222,31.8253970916781
tt1210166,Moneyball,2011,133.0,"Biography,Drama,Sport",7.6,326657.0,Die Kunst zu gewinnen - Moneyball,DE,Unknown,12.696669031014457,133.0,Moneyball,2505,[18],60308,en,Moneyball,15.393,Moneyball,7.1,2255,2011,2.7968544144443195,2642.6982,Moneyball,15,2011-09-23,Moneyball,"$50,000,000","$75,605,492","$111,300,835",50000000.0,75605492.0,111300835.0,1.51210984,2.2260167,61300835.0,1.2260167,67.92895309365828
tt1259521,The Cabin in the Woods,2011,95.0,Horror,7.0,338445.0,A Cabana na Floresta,BR,Unknown,12.732119831282189,95.0,The Cabin in the Woods,2506,"[27, 35, 53]",22970,en,The Cabin in the Woods,15.336,The Cabin in the Woods,6.5,4185,2012,2.7933712614223096,2641.14,The Cabin in the Woods,11,2012-04-13,The Cabin in the Woods,"$30,000,000","$42,073,277","$70,689,968",30000000.0,42073277.0,70689968.0,1.402442566666667,2.3563322666666666,40689968.0,1.3563322666666666,59.51803090362129
tt0964517,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539.0,Boksač,HR,Unknown,12.665204894887276,116.0,The Fighter,116,[18],45317,en,The Fighter,10.395,The Fighter,7.3,2325,2010,2.4331746626976476,2638.7292,The Fighter,68,2010-12-10,The Fighter,"$11,000,000","$93,617,009","$129,262,388",11000000.0,93617009.0,129262388.0,8.510637181818181,11.75112618181818,118262388.0,10.75112618181818,72.42401324041762
tt1282140,Easy A,2010,92.0,"Comedy,Drama,Romance",7.1,330125.0,A Mentira,BR,Unknown,12.707229678750467,92.0,Easy A,39,[35],37735,en,Easy A,14.69,Easy A,6.8,4168,2010,2.753023566744941,2627.3115,Easy A,67,2010-09-17,Easy A,"$8,000,000","$58,401,464","$76,200,721",8000000.0,58401464.0,76200721.0,7.300183,9.525090125,68200721.0,8.525090125,76.64161602880371
tt0840361,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524.0,A Cidade,PT,Unknown,12.683935931593338,125.0,The Town,52,"[80, 18, 53]",23168,en,The Town,13.476,The Town,7.1,2386,2010,2.672492105701496,2620.5883999999996,The Town,92,2010-09-17,The Town,"$37,000,000","$92,186,262","$152,566,881",37000000.0,92186262.0,152566881.0,2.4915205945945944,4.123429216216216,115566881.0,3.1234292162162163,60.423508297321746
tt0974015,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135.0,Az Igazság Ligája,HU,Unknown,12.704226318192257,120.0,Justice League,20623,"[28, 12, 14, 878]",141052,en,Justice League,34.953,Justice League,6.2,7510,2017,3.582212529920411,2604.9975,Justice League,9,2017-11-17,Justice League,"$300,000,000","$229,024,295","$655,945,209",300000000.0,229024295.0,655945209.0,0.7634143166666667,2.18648403,355945209.0,1.18648403,34.91515630537977
tt1646971,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,278205.0,Ako si vycvičiť draka 2,SK,Unknown,12.53611712545674,102.0,How to Train Your Dragon 2,11035,"[14, 28, 12, 16, 35, 10751]",82702,en,How to Train Your Dragon 2,27.106,How to Train Your Dragon 2,7.7,5589,2014,3.3359830766785534,2600.352,How to Train Your Dragon 2,99,2014-06-13,How to Train Your Dragon 2,"$145,000,000","$177,002,924","$614,586,270",145000000.0,177002924.0,614586270.0,1.2207098206896552,4.238526,469586270.0,3.238526,28.800338152689285
tt2294449,22 Jump Street,2014,112.0,"Action,Comedy,Crime",7.0,319504.0,21 Jump Street 2,Unknown,Unknown,12.674528202129544,112.0,22 Jump Street,11136,"[80, 35, 28]",187017,en,22 Jump Street,11.176,22 Jump Street,6.9,5167,2014,2.49946680111933,2593.051,22 Jump Street,85,2014-06-13,22 Jump Street,"$50,000,000","$191,719,337","$331,333,876",50000000.0,191719337.0,331333876.0,3.83438674,6.62667752,281333876.0,5.62667752,57.86288420445123
tt4425200,John Wick: Chapter 2,2017,122.0,"Action,Crime,Thriller",7.5,290053.0,Dzonas Vikas 2,LT,Unknown,12.577822391524856,122.0,John Wick: Chapter 2,20619,"[53, 28, 80]",324552,en,John Wick: Chapter 2,45.253,John Wick: Chapter 2,7.0,5863,2017,3.8341263267196646,2585.8075,John Wick: Chapter Two,94,2017-02-10,John Wick: Chapter Two,"$40,000,000","$92,029,184","$171,350,009",40000000.0,92029184.0,171350009.0,2.3007296,4.283750225,131350009.0,3.283750225,53.70830415305085
